day,run_id,n_classes,class_size_cap,n_students,n_teachers,teacher_time_budget,alpha,forgetting,n_days,seed,teacher_skill_mean,teacher_skill_sd,inc_c0,inc_c_class,inc_c_B,base_loss,max_loss,agency_amp_min,agency_amp_max,beta_success,gamma_failure,success_eps,K_mean,K_p10,K_p50,K_p90,A_mean,A_p10,A_p50,A_p90,incidents_total,time_lost_mean
65,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7842738548354055,0.7104808745532308,0.7863793747515577,0.8550695461750388,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,72,0.288
66,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7864404272844804,0.7131147466633194,0.7884882479345541,0.8560691983317548,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,100,0.4000000000000001
67,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7889429135192618,0.7174779294680793,0.7903742853171262,0.8570683040911443,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,86,0.344
68,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7914520043139422,0.72059060600469,0.7928391064328866,0.8581960243829524,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,83,0.3320000000000001
69,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7941766236964004,0.7245349997608522,0.7951080659767062,0.8591136063345901,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,71,0.28400000000000003
70,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7968089031531577,0.7284925564852632,0.7977931008764778,0.8607402098797897,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,73,0.292
71,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7996471007076817,0.7326435234207863,0.8011709301984206,0.8623256622123516,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,62,0.24800000000000005
72,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8018836213060676,0.7353341273545805,0.8034094933572757,0.8635903364535431,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,85,0.3400000000000001
73,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8041682363296517,0.7383987553407497,0.8049329997232468,0.8645692252522548,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,81,0.324
74,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.806180012708595,0.7414906286444364,0.8066540075222186,0.8656105456059462,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,90,0.36
75,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8082177465698879,0.7440512902168883,0.8094404417830787,0.8666762221734773,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,86,0.34400000000000003
76,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8103447647816634,0.747087925102841,0.8115815723808588,0.8676139473137068,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,82,0.328
77,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8123155106766162,0.7496305759834813,0.813539526557091,0.8684697010324413,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,86,0.3440000000000001
78,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8142335445765209,0.7526791327605078,0.8161779151279347,0.8695221717040003,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,88,0.35200000000000004
79,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.816132309694977,0.7546828312579861,0.8174403128409129,0.870721332014155,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,87,0.34800000000000003
80,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8183522359429253,0.7579901161191642,0.8200840530779416,0.8717828112833926,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,70,0.28
81,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8203776752138452,0.7607654897876209,0.821878180466943,0.8726883831148943,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,76,0.30400000000000005
82,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8225231141902472,0.7638166470188563,0.8241823318354271,0.8735839131835321,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,67,0.268
83,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8246591237995501,0.7664138232754192,0.8264628254144071,0.8745180063258869,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,66,0.264
84,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.826464335171911,0.7692341630554862,0.8290633395526091,0.8769623542109362,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,81,0.32400000000000007
85,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8283776550625922,0.7723939250710106,0.8313445210221813,0.8779521884055408,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,72,0.28800000000000003
86,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8298637924710938,0.7741907762034077,0.8327208394307437,0.8789611389393494,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,91,0.364
87,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8315904241920313,0.7770625587215851,0.8348882324753817,0.8803393965187519,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,78,0.31200000000000006
88,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8334632456458506,0.7800094601664269,0.8370023852901973,0.8814068254695536,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,68,0.27199999999999996
89,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8350558217950194,0.78228684169625,0.8379663104829744,0.8824840826549234,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,80,0.32000000000000006
90,82,10,28,280,10,30.0,0.05,0.002,90,28005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8365890766288554,0.7836278390651589,0.8397476111111666,0.8837129938949383,0.3501302461477571,0.11505003121323393,0.3386868543991323,0.593718676694704,82,0.328
1,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.40642885679827034,0.1855133704753664,0.39276670538077335,0.6539692593095556,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,90,0.36000000000000004
2,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.4181357384613058,0.19785770199810737,0.4062830015305048,0.6602883324387464,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,77,0.30800000000000005
3,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.4291353778199533,0.2090797552968503,0.4172803760912789,0.6675288070123443,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,83,0.332
4,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.44048935453167254,0.2243135982612213,0.43037434962826043,0.6721589297129806,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,75,0.3
5,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.45114168640268726,0.23728549154810263,0.4423085284876128,0.6759587438507415,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,82,0.32800000000000007
6,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.46084553400304024,0.2515906289357106,0.4507521758799478,0.6820145342521968,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,92,0.36800000000000005
7,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.47058187406792323,0.26375763039104455,0.4632458938486176,0.6869963747786103,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,87,0.348
8,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.4797200260989447,0.275570399613844,0.4706181036924254,0.6913204310386621,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,94,0.37599999999999995
9,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.4895321215888798,0.28575304671705487,0.4811403012479861,0.6959670188680048,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,79,0.316
10,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.4994220210492076,0.29877528213646454,0.492306901449998,0.7004219022359198,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,76,0.30400000000000005
11,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.508832396225983,0.3155674838980463,0.5026669590024353,0.7049516761838769,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,78,0.31200000000000006
12,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5173069879233739,0.3308034458951541,0.512286196220308,0.7096801432165581,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,90,0.36000000000000004
13,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5252419924214607,0.3452554740908883,0.5198347133198091,0.7127579987128895,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,97,0.388
14,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.533315950838723,0.35486937942140856,0.5271570724845842,0.7174488430035818,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,92,0.368
15,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5424210230885664,0.36661445667061116,0.5352996465992146,0.7220441127500123,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,70,0.28
16,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5504748081379731,0.3754382398555357,0.5449811170163537,0.7266466467288176,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,86,0.34400000000000003
17,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5583156030172866,0.38810710042919555,0.5546111698986056,0.7323455859574,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,85,0.34
18,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5667685065545668,0.39999505626939674,0.5644979435950893,0.7356014924576263,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,71,0.28400000000000003
19,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.573813544276631,0.4099689076597274,0.5712971842137512,0.7389020873780244,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,93,0.3720000000000001
20,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5810348935879155,0.4208314231916236,0.5802433573054906,0.7434036042256312,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,87,0.348
21,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5878994094377037,0.43062048618048,0.5858793548085639,0.747461621735466,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,92,0.36800000000000005
22,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5953774871023007,0.44159358631179313,0.5930336894423514,0.7508575604387456,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,78,0.31200000000000006
23,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6016381563318689,0.450285873851354,0.6005383440373833,0.7555442464394436,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,97,0.38800000000000007
24,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6090877045439061,0.4604246908270989,0.6075693115236225,0.7593625663206439,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,72,0.288
25,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.614881467268534,0.4701399515354075,0.6128940280155304,0.7630686946737187,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,104,0.4160000000000001
26,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.621836241460988,0.4802478454135133,0.6213928523195343,0.7665543856507369,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,75,0.3
27,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6279899384754956,0.48747288541092665,0.6272998027050944,0.7697024344867547,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,88,0.35200000000000004
28,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6345399798230629,0.4952047107784943,0.6350433929760799,0.7731555320629901,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,76,0.304
29,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6412314911950341,0.5047185719839966,0.6400530400965871,0.7768918023027132,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,71,0.28400000000000003
30,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6473946196147842,0.5146291780993252,0.6464954118936873,0.7804933353552963,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,78,0.31200000000000006
31,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6528653773078599,0.52079806126969,0.6509151344887529,0.7836633789773491,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,91,0.364
32,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6585479373824752,0.5291783785402746,0.6570037255200398,0.7864282764430603,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,82,0.328
33,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6636914813724388,0.5361168749096575,0.6628862708412804,0.7885140149739123,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,94,0.37600000000000006
34,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6691697402515989,0.5429332269188694,0.6683766455165232,0.7919091773853278,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,84,0.336
35,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.674857702342865,0.5512854494349351,0.6734608595125272,0.7950333895887286,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,74,0.296
36,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6800327180674637,0.5622186250090928,0.6785756545451809,0.7973239221596158,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,85,0.3400000000000001
37,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6850273265898744,0.5689507490887395,0.6842241887962861,0.7993751145850968,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,85,0.34
38,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6901264107672964,0.5762888563574483,0.6897583229392961,0.8011037513022928,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,80,0.32
39,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6948973505332526,0.5810155878850414,0.694719456803474,0.803312148546495,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,85,0.34
40,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.699517632467581,0.5886516828944317,0.6992475050714761,0.8056134859441803,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,89,0.356
41,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7044389839358218,0.5922866923757478,0.7043819858657845,0.808890429732196,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,77,0.30800000000000005
42,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7089514200125103,0.5994455473172979,0.7088863064182982,0.8111051099133486,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,83,0.332
43,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7130260597168242,0.6055595904064169,0.7137190485946876,0.8131019565218819,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,93,0.372
44,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7172991925044458,0.6112483789267501,0.7173355867375321,0.8156335723056191,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,85,0.3400000000000001
45,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7217917391764631,0.61621524792346,0.7221385021346849,0.8184554439991103,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,76,0.304
46,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7262471926430342,0.6232749539541943,0.727469962700005,0.8200229552847806,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,76,0.304
47,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7303146272955472,0.6283723847248495,0.732562585189517,0.8222374329821223,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,82,0.328
48,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7344985392365561,0.633795545235196,0.7383804148173125,0.826162776835407,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,77,0.308
49,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7381231877259455,0.6400458857660317,0.7421646417491405,0.8280443539485257,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,90,0.36
50,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7418260151451204,0.6446729255916424,0.746727775820382,0.8293783405315508,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,85,0.34
51,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7453666751443271,0.6488401341177243,0.7503693838335075,0.8308132959545586,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,88,0.35200000000000004
52,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7491624562941422,0.6548848181111843,0.7542531454801898,0.8321556732931549,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,80,0.31999999999999995
53,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7528170327575981,0.6597343142955663,0.7582910082980152,0.8352093810889101,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,79,0.31599999999999995
54,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7564128952490113,0.6645055776098858,0.7619083762781538,0.8382739319106208,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,78,0.31200000000000006
55,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7597129253373999,0.6691020142007523,0.7653186556563939,0.8399280786581705,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,86,0.34400000000000003
56,83,10,28,280,10,30.0,0.05,0.002,90,28006,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7631461500586689,0.6730736117546094,0.7682916472604866,0.8415237245078673,0.3489670803254714,0.13199870622753965,0.3434443716447421,0.5720044837788718,80,0.32
